index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
72,"Wenn aber die Vererbungbekanntes, Zufälliges oder Launenhaftes hingestellt oder wenn das Selektionsprinzip überhaupt als etwas Unmögliches angesehen wurde, so mußte dies der Arbeit zum Schaden gereichen jedoch ist dieser Fall nur bei sehr wenigen Arbeiten eingetreten.",0,0,1,Nein,,,X,"Wenn aber die Vererbung überhaupt als etwas Unbekanntes, Zufälliges oder »Launenhaftes« hingestellt oder wenn das Selektionsprinzip überhaupt als etwas Unmögliches angesehen wurde, so mußte dies der Arbeit zum Schaden gereichen2); jedoch ist dieser Fall nur bei sehr wenigen Arbeiten eingetreten."
73,Das Thema konnte in verschiedener Weise aufgefaßt werden und die Darlegungen konnten nach verschiedenen Richtungen gehen.,0,0,1,Nein,,,X,Das Thema konnte in verschiedener Weise aufgefaßt werden und die Darlegungen konnten nach verschiedenen Richtungen gehen.
74,"Freilich waren dem Thema Erläuterungen beigefügt, welche einige wichtige Grundgedanken angaben  Man wird auch in einigen Abhandlungen des Sammelwerkes eine eigenartige Naturphilosophie finden insbesondere hat ein Verfasser die anorganische und die organische Natur unter den gleichen Prinzipien zu betrachten versucht seine Arbeit ist weniger wegen dieser Naturphilosophie als vielmehr wegen der übrigen Ausführungen in das Sammelwerk aufgenommen worden.",0,0,1,Nein,,,X,"Freilich waren dem Thema »Erläuterungen« beigefügt, welche einige wichtige Grundgedanken angaben 1) Man wird auch in einigen Abhandlungen des Sammelwerkes eine eigenartige Naturphilosophie finden; insbesondere hat ein Verfasser die anorganische und die organische Natur unter den gleichen Prinzipien zu betrachten versucht; seine Arbeit ist weniger wegen dieser Naturphilosophie als vielmehr wegen der übrigen Ausführungen in das Sammelwerk aufgenommen worden."
75,"Wer die Litteratur kennt, der weiß, daß nur sehr wenige und ganz einseitige Schriftsteller das Selektionsprinzip gänzlich verworfen haben.",0,0,1,Nein,,,X,"2) Wer die Litteratur kennt, der weiß, daß nur sehr wenige und ganz einseitige Schriftsteller das Selektionsprinzip gänzlich verworfen haben."
76,"Die Meinung, daß der Darwinismus eine abgetane Sache sei oder daß die Descendenztheorie wissenschaftlich aufgegeben werde, beruht nur auf gewissen populären Schriften und hat keine wissenschaftliche Bedeutung.",0,0,1,Nein,,,X,"Die Meinung, daß der Darwinismus eine abgetane Sache sei oder daß die Descendenztheorie wissenschaftlich aufgegeben werde, beruht nur auf gewissen populären Schriften und hat keine wissenschaftliche Bedeutung."
77,"Seit die Descendenzlehre besteht, ist sie immer in einzelnen Schriften als unsinnig oder als widerlegt bezeichnet worden.",0,0,1,Nein,,,X,"Seit die De- scendenzlehre besteht, ist sie immer in einzelnen Schriften als unsinnig oder als widerlegt bezeichnet worden."
78,"Die Schriftsteller, welche eine solche Meinung aussprechen, rechnen meist mehr auf den Beifall im großen Publikum, als auf die Zustimmung wissenschaftlicher Kreise.",0,0,1,Nein,,,X,"Die Schriftsteller, welche eine solche Meinung aussprechen, rechnen meist mehr auf den Beifall im großen Publikum, als auf die Zustimmung wissenschaft- licher Kreise."
79,Diese Erläuterungen waren von dem Stifter der Preisaufgabe selbst verfaßt und von ihm mit seinen wissenschaftlichen Freunden in eingehender Weise beraten worden.,0,0,1,Nein,,,X,Diese Erläuterungen waren von dem Stifter der Preisaufgabe selbst verfaßt und von ihm mit seinen wissenschaftlichen Freunden in ein- gehender Weise beraten worden.
80,"Jedoch das Prinzip der wissenschaftlichen Freiheit erforderte, daß man nicht allzu streng an der Berücksichtigung der Erläuterungen festhielt jedenfalls durfte man eine beachtenswerte und wissenschaftlich durchgeführte Arbeit nicht deswegen ablehnen, weil der Verfasser den Andeutungen, welche die Erläuterungen enthielten, nicht genau gefolgt war.",0,0,1,Nein,,,X,"Jedoch das Prinzip der wissenschaftlichen Freiheit erforderte, daß man nicht allzu streng an der Berücksichtigung der Erläuterungen festhielt; jedenfalls durfte man eine beachtenswerte und wissenschaftlich durchgeführte Arbeit nicht des- wegen ablehnen, weil der Verfasser den Andeutungen, welche die Erläute- rungen enthielten, nicht genau gefolgt war."
81,"Man wird bei Durchsicht des Sammelwerkes leicht erkennen, daß die Arbeiten sehr verschiedenartig sind.",0,0,1,Nein,,,X,"Man wird bei Durchsicht des Sammelwerkes leicht erkennen, daß die Arbeiten sehr verschiedenartig sind."
82,"Wie die Verfasser mancherlei Berufen angehören und verschiedene Studien gemacht haben, so hat auch jeder derselben das Thema in eigenartiger Weise behandelt.",0,0,1,Nein,,,X,"Wie die Verfasser mancherlei Berufen angehören und verschiedene Studien gemacht haben, so hat auch jeder der- selben das Thema in eigenartiger Weise behandelt."
83,"Eben darum war es passend und zweckmäßig, die preisgekrönten Arbeiten und noch einige andere Preisschriften in einem Sammelwerke zu vereinigen.",0,0,1,Nein,,,X,"Eben darum war es passend und zweckmäßig, die preisgekrönten Arbeiten und noch einige andere Preisschriften in einem Sammelwerke zu vereinigen."
84,Die Vielseitigkeit der Betrachtungsweise und die damit zusammenhängende Fülle der Gedanken dürften unbestrittene Vorzüge des Sammelwerkes sein.,0,0,1,Nein,,,X,Die Vielseitigkeit der Be- trachtungsweise und die damit zusammenhängende Fülle der Gedanken dürften unbestrittene Vorzüge des Sammelwerkes sein.
85,"Das Thema ist so weitgreifend und hängt mit so verschiedenen Wissensgebieten zusammen, daß eine umfassende Bearbeitung desselben fast die Kräfte eines Einzelnen übersteigt.",0,0,1,Nein,,,X,"Das Thema ist so weitgreifend und hängt mit so verschiedenen Wissens- gebieten zusammen, daß eine umfassende Bearbeitung desselben fast die Kräfte eines Einzelnen übersteigt."
86,"Dies stand den Mitgliedern der Preiskommission, sowie auch den Preisrichtern von Anfang an außer Zweifel.",0,0,1,Nein,,,X,"Dies stand den Mitgliedern der Preiskommission, sowie auch den Preisrichtern von Anfang an außer Zweifel."
87,"Auch aus diesem Grunde mußte den Verfassern die Freiheit gelassen werden, bei der Bearbeitung das Gebiet ihrer besten Kenntnisse und ihrer wissenschaftlichen Neigung zu bevorzugen.",0,0,1,Nein,,,X,"Auch aus diesem Grunde mußte den Verfassern die Freiheit gelassen werden, bei der Bearbeitung das Gebiet ihrer besten Kenntnisse und ihrer wissenschaft- lichen Neigung zu bevorzugen."
88,"In manchen Abhandlungen sind die philosophischsoziologischen Erörterungen am meisten ausgeführt, in anderen die historethnologischsoziologischen, in anderen die hygienischsoziologischen.",0,0,1,Nein,,,X,"In manchen Abhandlungen sind die philo- sophisch-soziologischen Erörterungen am meisten ausgeführt, in anderen die historischen, in anderen die ethnologisch-soziologischen, in anderen die hygienisch- soziologischen."
89,"Juristische und nationalökonomische Probleme werden in allen Arbeiten besprochen, wenn auch in ungleichem Maße.",0,0,1,Nein,,,X,"Juristische und nationalökonomische Probleme werden in allen Arbeiten besprochen, wenn auch in ungleichem Maße."
90,"Die derzeitigen Parteiverhältnisse und die politischen Tagesfragen, insbesondere die sozialpolitische Gesetzgebung, sind in einigen Abhandlungen nur beiläufig berührt, in anderen in beachtenswerter Weise besprochen.",0,0,1,Nein,,,X,"Die derzeitigen Partei- verhältnisse und die politischen Tagesfragen, insbesondere die sozialpolitische Gesetzgebung, sind in einigen Abhandlungen nur beiläufig berührt, in anderen in beachtenswerter Weise besprochen."
91,"Da die Verfasser ganz selbständig gearbeitet haben, war es unvermeidlich, daß die einzelnen Abhandlungen in einigen Punkten nicht in Uebereinstimmung stehen.",0,0,1,Nein,,,X,"Da die Verfasser ganz selbständig gearbeitet haben, war es unver- meidlich, daß die einzelnen Abhandlungen in einigen Punkten nicht in Ueberein- stimmung stehen."
92,"Will sich also der Leser nicht einem einzelnen Verfasser anschließen, so wird er sich doch aus der Gesamtheit der Arbeiten ein eigenes  H. E. Ziegler.",0,0,1,Nein,,,X,"Will sich also der Leser nicht einem einzelnen Verfasser anschließen, so wird er sich doch aus der Gesamtheit der Arbeiten ein eigenes 10 H. E. Ziegler."
93,"Besonders wichtig aber ist die Tatsache, daß die Verfasser in Bezug auf viele Fragen auffallend übereinstimmen und unabhängig voneinander oft auf ähnliche Erwägungen gekommen sind, manchmal auch mehr oder weniger bestimmt dieselben Forderungen aufstellen.",0,0,1,Nein,,,X,"— Besonders wichtig aber ist die Tatsache, daß die Verfasser in Bezug auf viele Fragen auffallend übereinstimmen und unab- hängig voneinander oft auf ähnliche Erwägungen gekommen sind, manchmal auch mehr oder weniger bestimmt dieselben Forderungen aufstellen."
94,"Manche Anschauungen, welche mehreren preisgekrönten Arbeiten gemeinsam sind, waren auch noch in vielen anderen Schriften mehr oder weniger deutlich enthalten.",0,0,1,Nein,,,X,"Manche Anschauungen, welche mehreren preisgekrönten Arbeiten gemeinsam sind, waren auch noch in vielen anderen Schriften mehr oder weniger deutlich enthalten."
95,Gerade in dieser Uebereinstinuuung zeigt sich vielfach der mächtige Einfluß der naturwissenschaftlichen Denkweise.,0,0,1,Nein,,,X,Gerade in dieser Uebereinstinuuung zeigt sich vielfach der mächtige Einfluß der naturwissenschaftlichen Denkweise.
96,"Wenn ein Preisrichter eine Abhandlung im ganzen als wissenschaftlich bedeutend oder beachtenswert erkannte, so durfte er nicht allzusehr daran Anstoß nehmen, daß der Verfasser in einzelnen Punkten vielleicht Ansichten ausstellte, welche ihm unrichtig erschienen.",0,0,1,Nein,,,X,"Wenn ein Preisrichter eine Abhandlung im ganzen als wissenschaftlich bedeutend oder beachtenswert erkannte, so durfte er nicht allzusehr daran An- stoß nehmen, daß der Verfasser in einzelnen Punkten vielleicht Ansichten aus- stellte, welche ihm unrichtig erschienen."
97,"Es kann also nicht angenommen werden, daß jeder der Preisrichter mit jeder einzelnen Meinung, welche in irgend einer Arbeit steht, einverstanden sei.",0,0,1,Nein,,,X,"Es kann also nicht angenommen werden, daß jeder der Preisrichter mit jeder einzelnen Meinung, welche in irgend einer Arbeit steht, einverstanden sei."
98,"Es kann dies um so weniger der Fall sein, da die drei Preisrichter, welche verschiedenen Fächern angehörten selbstverständlich auch nicht in allen Punkten gleicher Ansicht waren, bei der Preisverteilung aber die Urteile aller drei Preisrichter berücksichtigt wurden.",0,0,1,Nein,,,X,"Es kann dies um so weniger der Fall sein, da die drei Preisrichter, welche verschiedenen Fächern angehörten selbstverständlich auch nicht in allen Punkten gleicher Ansicht waren, bei der Preisverteilung aber die Urteile aller drei Preisrichter berücksichtigt wurden."
99,"Das Sammelwerk soll nicht die Meinungen der Preisrichter, sondern diejenigen der besten Bewerber bieten.",0,0,1,Nein,,,X,"Das Sammelwerk soll nicht die Meinungen der Preisrichter, sondern die- jenigen der besten Bewerber bieten."
100,"Schließlich mag noch bemerkt werden, daß die besten Schriften offenbar von solchen Verfassern herrühren, welche nicht erst durchzum Nachdenken über die vorliegende Frage veranlaßt wurden, sondern welche schon seit Jahren sich mit derartigen Problemen in ihren Gedanken beschäftigten, so daß das Preisausschreiben für sie nur die Veranlassung wurde, ihre Anschauungen auszugestalten und niederzuschreiben.",0,0,1,Nein,,,X,"Schließlich mag noch bemerkt werden, daß die besten Schriften offenbar von solchen Verfassern herrühren, welche nicht erst durch das Preisausschreiben zum Nachdenken über die vorliegende Frage veranlaßt wurden, sondern welche schon seit Jahren sich mit derartigen Problemen in ihren Gedanken be- schäftigten, so daß das Preisausschreiben für sie nur die Veranlassung wurde, ihre Anschauungen auszugestalten und niederzuschreiben."
101,"Im Gegenteil könnte ich mir keinen höheren Ruhm für das Preisausschreiben und das Sammelwerk denken, als den, in unserer Zeit der Agitatoren und Schwätzer wieder einmal die stillen Denker zum Wort kommen zu lassen.",0,0,1,Nein,,,X,"Im Gegenteil könnte ich mir keinen höheren Ruhm für das Preisausschreiben und das Sammelwerk denken, als den, in unserer Zeit der Agitatoren und Schwätzer wieder einmal die stillen Denker zum Wort kommen zu lassen."
102,"Wer alte Probleme nicht in der bisher üblichen Weise, sondern von neuen Gesichtspunkten aus betrachtet, hat immer die Wahrscheinlichkeit etwas Neues oder Bemerkenswertes zu finden, ebenso wie ein Forschungsreisender, wenn er in einem wenig bekannten Land die gewöhnlichen Handelsstraßen liegen läßt und auf unbegangenen Pfaden eindringt.",0,0,1,Nein,,,X,"Wer alte Probleme nicht in der bisher üblichen Weise, sondern von neuen Gesichtspunkten aus betrachtet, hat immer die Wahrscheinlichkeit etwas Neues oder Bemerkenswertes zu finden, ebenso wie ein Forschungsreisender, wenn er in einem wenig bekannten Land die gewöhnlichen Handelsstraßen liegen läßt und auf unbegangenen Pfaden eindringt."
103,"Jahrhundert gemacht haben, insbesondere wie die Erkenntnis der tierischen und pflanzlichen Natur durch die Descendenztheorie in ein neues Licht kam, wodurch auch die Stellung des Menschen in der Natur in überraschender und unerwarteter Weise beleuchtet wurde, so erscheint es als eine unvermeidliche und überaus wichtige Aufgabe, das Verhältnis der neuen Anschauungen zu den Problemen des öffentlichen Lebens und Staatslebens eingehend zu untersuchen.",0,0,1,Nein,,,X,"Jahr- hundert gemacht haben, insbesondere wie die Erkenntnis der tierischen und pflanzlichen Natur durch die Descendenztheorie in ein neues Licht kam, wodurch auch die Stellung des Menschen in der Natur in überraschender und unerwarteter Weise beleuchtet wurde, so erscheint es als eine unver- meidliche und überaus wichtige Aufgabe, das Verhältnis der neuen An- schauungen zu den Problemen des öffentlichen Lebens und Staatslebens eingehend zu untersuchen."
104,"Kann der Gedankenkreis der modernen Naturwissenschaft sogar die Grundlage einer neuen Weltanschauung bilden, so wird er auch die Lehre vom Staat und der Gesellschaft nicht unbeeinflusst lassen.",0,0,1,Nein,,,X,"Kann der Gedankenkreis der modernen Natur- wissenschaft sogar die Grundlage einer neuen Weltanschauung bilden, so wird er auch die Lehre vom Staat und der Gesellschaft nicht unbeeinflusst lassen."
105,"Während der Mensch bisher sich als das Ziel der Schöpfung ansah und seine Stellung in der Welt auf metaphysische Vorstellungen begründete, erscheint er bei der natürlichen Betrachtungsweise als ein Glied in der Reihe der Organismen, welches in körperlichen und geistigen Eigenschaften die Spuren seiner Abstammung trägt und biologischen Gesetzen unterworfen ist.",0,0,1,Nein,,,X,"Während der Mensch bisher sich als das Ziel der Schöpfung ansah und seine Stellung in der Welt auf metaphysische Vorstellungen begründete, erscheint er bei der natür- lichen Betrachtungsweise als ein Glied in der Reihe der Organismen, welches in körperlichen und geistigen Eigenschaften die Spuren seiner Ab- stammung trägt und biologischen Gesetzen unterworfen ist."
106,"Die Konsequenzen dieser Anschauung zeigen sich zunächst auf dem psychologischen, dann aber auch auf dem soziologischen Gebiet.",0,0,1,Nein,,,X,"Die Konsequenzen dieser Anschauung zeigen sich zunächst auf dem psychologischen, dann aber auch auf dem soziologischen Gebiet."
107,"Die Seele des Menschen, welche nach der herkömmlichen Anschauung einen überirdischen Ursprung und ein überirdisches Endziel hat und mit freiem Willen begabt ist, diese Seele beruht nach naturwissenschaftlicher Auffassung auf der Tätigkeit des Gehirns, entsteht im einzelnen Menschen allmählich entsprechend der Entwickelung der Denkorgane, altert mit ihnen und muß mit dem Ende des körperlichen Lebens erlöschen.",0,0,1,Nein,,,X,"Die Seele des Menschen, welche nach der herkömmlichen Anschauung einen überirdischen Ursprung und ein überirdisches Endziel hat und mit freiem Willen begabt ist, diese Seele beruht nach naturwissenschaftlicher Auf- fassung auf der Tätigkeit des Gehirns, entsteht im einzelnen Menschen all- mählich entsprechend der Entwickelung der Denkorgane, altert mit ihnen und muß mit dem Ende des körperlichen Lebens erlöschen1)."
